data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
5810693,275,PSE145,145,2017-02-15,2017,1,Riots,Mob violence,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Ramallah,,Shuqba,31.9870,35.0401,1,Ma'an News Agency,National,A group of Palestinian youths allegedly threw a Molotov cocktail at Israeli forces patrolling the village of Shuqba on Wednesday.,0,1567462209,PSE
5811030,275,PSE144,144,2017-02-14,2017,1,Riots,Violent demonstration,Rioters (Palestine),,5,,,0,50,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,1,Ma'an News Agency,National,Dozens of family members of Palestinians killed during the 2014 Israeli military offensive on theGazaStrip broke into the office of the state-runPalestineTV news network inGazaCity on Tuesday for second time in two weeks. The relatives have been protesting since January against the Palestinian Authority's (PA) failure to disburse allowances to 'martyrs' families.',0,1567462209,PSE
5810903,275,PSE143,143,2017-02-14,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Coast of North Gaza,31.5839,34.4659,2,Ma'an News Agency,National,Israeli naval forces opened fire at Palestinian fishing boats off the coast of Beit Lahiya on Tuesday morning. No injuries were reported,0,1567462209,PSE
5811337,275,PSE142,142,2017-02-13,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,Gaza,,Coast of Gaza City,31.5304,34.4215,2,Ma'an News Agency,National,"Israeli naval boats opened fire at Palestinian fishing boats off the coast of the Gaza Strip on two separate occasions with no injuries reported in either case. On Monday morning, Israeli naval forces opened fire at fishermen sailing north of Gaza City, while on Monday evening they opened live fire at fishermen off the coast of Rafah.",0,1567462209,PSE
6074517,275,PSE3225,3225,2017-02-13,2017,1,Battles,Armed clash,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,West Bank,Nablus,,Nablus,32.2211,35.2544,1,Liveuamap,Local partner-New media,"On February 23, a Israeli soldier was injured by unidentified assailants in Nablus.",0,1571164567,PSE
5810957,275,PSE141,141,2017-02-12,2017,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2009-),,8,National Resistance Brigades,,3,38,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,2,Ma'an News Agency,National,"The National Resistance Brigades, the military wing of the leftist Palestinian faction the Democratic Front for the Liberation ofPalestine(DFLP), said that one of their fighters was injured Sunday evening by shrapnel from an artillery shell fired by the Israeli army inside the besiegedGazaStrip. The Israeli army shelled the eastern border area of the centralGazaStrip where the fighter was carrying out a ""mission,"" causing him to suffer from mediuminjuries.",0,1567462209,PSE
5811774,275,PSE140,140,2017-02-12,2017,1,Violence against civilians,Attack,Police Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Al Quds,,Al Quds,31.7834,35.2339,1,Ma'an News Agency,National,"The head of the Jerusalem chapter of the Palestinian Prisoner's Society said he was assaulted by Israeli police during araidinto occupied East Jerusalem's Old City Sunday night, when three other Palestinian youths were also detained. Israeli forces used pepper spray and physically assaulted members of the family.",0,1567462210,PSE
5811056,275,PSE137,137,2017-02-11,2017,1,Riots,Mob violence,Rioters (Palestine),,5,Civilians (Israel),Settlers (Israel),7,57,Middle East,Palestine,West Bank,Bethlehem,,Baytar Illit,31.7000,35.1167,2,Ma'an News Agency,National,"Two Israelis were reportedly lightly wounded by stones thrown at their car Saturday evening while they were driving near the illegal Israeli settlement of Beitar Illit, west of the southern occupiedWest Bankcity of Bethlehem.",0,1567462209,PSE
5810860,275,PSE136,136,2017-02-10,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),Settlers (Israel),8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Tubas,,Tubas,32.3209,35.3699,2,Ma'an News Agency,National,"Three Israeli settlers and two Israeli soldiers reportedly cuffed and beat three Palestinian shepherds who were grazing their herds Friday morning, near an Israeli settler outpost in the northern Jordan Valley in the occupied West Bank.",0,1567462209,PSE
6249982,275,PSE135,135,2017-02-10,2017,1,Protests,Protest with intervention,Military Forces of Israel (2009-),,8,Protesters (Palestine),Popular Committee Against the Wall; Journalists (Palestine),6,68,Middle East,Palestine,West Bank,Qalqilya,,Kafr Qaddum,32.2216,35.1447,1,Anadolu Agency,Regional,"Friday, a freelance photojournalist working for Anadolu Agency was shot in the foot by a rubber bullet fired by Israeli police officers as he was covering a weeklyprotestagainst the separation barrier in the northernWest Bank. According to the Committee Against The Wall and Settlements, the Israeli police used tear gas and rubber bullets to disperse the crowd in the Palestinian town of Kafr Qaddum.",0,1572403697,PSE
6035286,275,PSE134,134,2017-02-09,2017,1,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,,8,Civilians (Palestine),,7,78,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.2870,34.2595,2,Al Jazeera; Ma'an News Agency,National-Regional,Two Palestinian civilians were killed and five others were wounded in an airstrike that hit a tunnel inGaza near the Egyptian border. It was unclear who launched the attack on Thursday.,2,1571164385,PSE
5820310,275,PSE133,133,2017-02-09,2017,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Bethlehem,,Mukhayyam Ayidah,31.7195,35.1986,1,Palestine News and Information Agency,National,"Israeli forces Thursday clashed with Palestinian youth in Ayda refugee camp north of Bethlehem where soldiers used live ammunition and toxicbombs. Witnesses in the camp saidclasheserupted when Palestinian youth threw a locally made cocktailbombat a military base near Bilal Ibn Rabah Mosque, referred to also as Rachel Tomb.",0,1567462220,PSE
5810726,275,PSE131,131,2017-02-08,2017,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,Ma'an News Agency,National,"Movement of forces: Israeli forces Wednesday morning sealed a Palestinian home in the Old City of Hebron in the southern occupiedWest Bank. The home, located on Shuhada street, belongs to Izzat Yassin Abu Munshar. Israeli forces put up a sign on the entrance of the house reading 'house under security,' and barred entry to the residents.",0,1567462209,PSE
6251417,275,PSE828,828,2017-02-08,2017,1,Riots,Mob violence,Rioters (Palestine),,5,Civilians (Israel),,7,57,Middle East,Palestine,West Bank,Al Quds,,Shufat,31.8165,35.2275,1,Arutz Sheva,Regional,"During the night, Arabs hurled stones at the light rail train on the Shuafat route. A stone hit the train and caused damage to the train door but there were no casualties.",0,1572403699,PSE
5810896,275,PSE130,130,2017-02-08,2017,1,Violence against civilians,Attack,Settlers (Israel),,3,Civilians (Palestine),,7,37,Middle East,Palestine,West Bank,Bethlehem,,Elazar,31.6598,35.1432,2,Ma'an News Agency,National,"An elderly Palestinian died after being run over by an Israeli settler on Wednesday near the illegal Israeli settlement of Neve Daniel in the occupied West Bank district of Bethlehem. An 85-year-old resident of the village of al-Khader was killed after being run over on Route 60, an Israeli bypass road that cuts through the occupied Palestinian territory and connects illegal settlements to Israel.",1,1567462209,PSE
5810651,275,PSE132,132,2017-02-08,2017,1,Strategic developments,Non-violent transfer of territory,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,West Bank,Bethlehem,,Tuqu,31.6365,35.2145,1,Ma'an News Agency,National,"Israeli forces raided the village of Tuqu southeast of Bethlehem in the occupiedWest Bankearly Wednesday morning, took over a Palestinian home, and turned it into a military post. Coordinator of public relations for the Tuqu municipality Samer Abu Mefreh told Ma'an that Israeli soldiers took over a five-floor house belonging to Taysir Ahmad al-Shaer in the northwestern part of the town, and stationed snipers on the roof.",0,1567462209,PSE
5820181,275,PSE4212,4212,2017-02-07,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Farmers (Palestine),7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Hanun,31.5353,34.5358,1,Palestine News and Information Agency,National,"Israeli forces opened fire at farmland in Beit Hanoun, near the border crossing. There were no reports of casualties.",0,1567462220,PSE
5811494,275,PSE127,127,2017-02-07,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Coast of North Gaza,31.5839,34.4659,2,Ma'an News Agency,National,Israeli naval forces opened fire towards Palestinian fishing boats sailing off the coast of Beit Lahiya in the northern Gaza Strip early on Tuesday morning. No injuries were reported.,0,1567462210,PSE
5811327,275,PSE128,128,2017-02-07,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,Khan Yunis,,Coast of Khan Yunis,31.3822,34.2710,2,Ma'an News Agency,National,"Israeli naval forces opened fire at Palestinian fishing boats off the coast of Khan Yunis in the southern Gaza Strip, the second such incident to be reported on Tuesday. The fishermen said that they were forced to flee and return to shore after Israeli forces opened fire on them. No injuries were reported.",0,1567462209,PSE
5820311,275,PSE126,126,2017-02-07,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Coast of North Gaza,31.5839,34.4659,2,Palestine News and Information Agency,National,Israeli forces opened fire at Palestinian fishermen off the coast of the Gaza Strip Gaza. There were no reports of casualties.,0,1567462220,PSE
5811695,275,PSE129,129,2017-02-07,2017,1,Violence against civilians,Attack,Settlers (Israel),,3,Civilians (Palestine),Journalists (Palestine),7,37,Middle East,Palestine,West Bank,Ramallah,,Ofra,31.9167,35.2333,2,Ma'an News Agency,National,At least five Israeli settlers Tuesday afternoon assaulted a Palestinian photojournalist with rocks and batons while he was driving on a road near the illegal Israeli settlement of Ofra in the occupied West Bank district of Ramallah.,0,1567462210,PSE
6078478,275,PSE3283,3283,2017-02-06,2017,1,Battles,Armed clash,Unidentified Armed Group (Palestine),,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,3,Liveuamap,Local partner-New media,"On February 6, shots were fired from the Gaza Strip towards Israel forces near the border.",0,1571164574,PSE
6231585,275,PSE119,119,2017-02-06,2017,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,Hamas Movement,Izz ad-Din al-Qassam Brigade,3,38,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Lahya,31.5464,34.4951,2,Arutz Sheva; Ma'an News Agency,National-Regional,"At around 2 p.m. Monday, the Israeli army launched airstrikes at an open area and ""a resistance post"" west of Beit Lahiya, injuring one person.",0,1572403611,PSE
6077754,275,PSE3224,3224,2017-02-06,2017,1,Strategic developments,Other,Unidentified Armed Group (Palestine),,3,,,0,30,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,3,Liveuamap,Local partner-New media,"Non-violent activity: On February 6, shots were fired from the Gaza Strip towards Israel forces near the border.",0,1571164572,PSE
5811526,275,PSE125,125,2017-02-06,2017,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Mukhayyam al Magazi,31.4223,34.3850,1,Ma'an News Agency,National,On Monday air strikes also hit agricultural lands east of al-Maghazi and al-Bureij refugee camps in the centralGaza Strip.,0,1567462210,PSE
5811559,275,PSE124,124,2017-02-06,2017,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,1,Ma'an News Agency,National,One Israeli airstrike Monday hit agricultural land in the center of Khan Younis city in the southernGazaStrip. Two people were injured in Khan Younis.,0,1567462210,PSE
5811318,275,PSE122,122,2017-02-06,2017,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,Hamas Movement,Izz ad-Din al-Qassam Brigade,3,38,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,1,Ma'an News Agency,National,"Airstrikes hit a 'resistance' military post as well as an agricultural area east ofGaza City in the northernGazaStrip, in addition to the al-Shujaiyya neighborhood inGazaCity, causing damages to several residential buildings.",0,1567462209,PSE
6272429,275,PSE120,120,2017-02-06,2017,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Dayr al Balah,31.4178,34.3503,2,Jordan News Agency,Regional,Movement of forces: Israeli forces early Monday pushed deep into east of Dair Al-Balah in centralGazaStrip. Palestinian sources reported that Israeli tanks backed by military bulldozers pushed tens of meters inside east of Deir Al-Balah and leveled Palestinian farm lands.,0,1572403725,PSE
5811663,275,PSE592,592,2017-02-06,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Health Workers (Palestine),7,78,Middle East,Palestine,Gaza Strip,Gaza,,Gaza-Shujaiyya,31.4989,34.4677,2,Ma'an News Agency,National,"Israeli forces stationed at the Nahal Oz military post across the border from theGazaCity neighborhood of Shujaaiya also fired tear gas at Palestinian ambulances, causing seven medics to suffer from tear gas inhalation.",0,1567462210,PSE
5811444,275,PSE123,123,2017-02-06,2017,1,Protests,Peaceful protest,Protesters (Palestine),Prisoners (Palestine); Fatah Movement,6,,,0,60,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,1,Ma'an News Agency,National,Relatives of Fatah movement supporters jailed by the Hamas-led security services in theGazaStrip demonstrated on Monday outside the building of the Palestinian Legislative Council inGaza City.,0,1567462210,PSE
5811445,275,PSE121,121,2017-02-06,2017,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Al Burayj,31.4394,34.4031,1,Ma'an News Agency,National,On Monday air strikes also hit agricultural lands east of al-Maghazi and al-Bureij refugee camps in the centralGaza Strip.,0,1567462210,PSE
6314024,275,PSE113,113,2017-02-05,2017,1,Protests,Peaceful protest,Protesters (Israel),Settlers (Israel),6,,,0,60,Middle East,Palestine,West Bank,Ramallah,,Ofra,31.9167,35.2333,1,Times of Israel,Regional,"Some 5,000 settlers protested in the West Bank settlement of Ofra on Sunday against the planned evacuation of nine homes built without permits on private Palestinian land.",0,1572403785,PSE
5811785,275,PSE117,117,2017-02-05,2017,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Salfit,,Qarawat Bani Hassan,32.1280,35.0990,1,Ma'an News Agency,National,"Israeli forces fired tear gas canisters and soundbombsat the village of Qarawat Bani Hassan northwest of Salfit in the northern occupiedWest Bankon Sunday night, causingclashesto erupt between Israeli soldiers and local youth. The Israeli forces raided the town claiming that Palestinian youth from the village had thrown stones and Molotov cocktails at the illegal Israeli settlement of Kiryat Netafim, which is located just a few hundred meters east of Qarawat Bani Hassan.",0,1567462210,PSE
5820293,275,PSE114,114,2017-02-05,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,,,Coast of Gaza Strip,31.4633,34.3349,3,Palestine News and Information Agency,National,Israeli army and navy Sunday fired at Palestinian fishermen sailing in their fishing boats and farmers near the Gaza borders although no casualties were reported.,0,1567462220,PSE
5820300,275,PSE115,115,2017-02-05,2017,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,2,Palestine News and Information Agency,National,"Security measures: Sunday Israeli forces stationed at military towers in Sofa, an Israeli area east to Khan Younis, opened fire at agricultural lands.",0,1567462220,PSE
5811130,275,PSE118,118,2017-02-05,2017,1,Violence against civilians,Attack,Police Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Al Quds,,Shufat,31.8165,35.2275,1,Ma'an News Agency,National,"In the wake of a large-scaleraidSunday night in occupied East Jerusalem that targeted the families of Palestinians who were either killed or incarcerated after carrying out or allegedly carrying outattacks,one of the families reported to a local monitoring group that masked Israeli police violently assaulted them while breaking into their homes during the predawnraid.",0,1567462209,PSE
5811697,275,PSE116,116,2017-02-05,2017,1,Riots,Mob violence,Rioters (Palestine),,5,Civilians (Israel),Settlers (Israel),7,57,Middle East,Palestine,West Bank,Salfit,,Kiryat Netafim,32.1169,35.1122,1,Ma'an News Agency,National,"Israeli forces claim that Palestinian youth had thrown stones and Molotov cocktails at the illegal Israeli settlement of Kiryat Netafim, which is located just a few hundred meters east of Qarawat Bani Hassan.",0,1567462210,PSE
5811570,275,PSE109,109,2017-02-04,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Coast of North Gaza,31.5839,34.4659,2,Ma'an News Agency,National,Israeli naval forces also opened live fire at Palestinian fishermen off the coast of Beit Lahiya in the northern Gaza Strip. No injuries reported.,0,1567462210,PSE
5811629,275,PSE110,110,2017-02-04,2017,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,3,Ma'an News Agency,National,"Security measures: Early Saturday, Israeli forces deployed behind the barrier fence between Israel and the besieged enclave opened fire at Palestinian farmers working on their lands near Israel's unilaterally declared buffer zone. No injuries reported.",0,1567462210,PSE
5811634,275,PSE111,111,2017-02-04,2017,1,Strategic developments,Disrupted weapons use,Hamas Movement,,3,,,0,30,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,2,Ma'an News Agency,National,"Detonation: A Hamas fighter succumbed on Sunday to wounds he sustained a day earlier in an accidental explosion in al-Sudaniyya in the northern Gaza Strip on Saturday evening. The Izz al-Din al-Qassam Brigades, the military wing of Hamas, said in a statement that al-Quqa was killed during ""preparations"" without giving details.",1,1567462210,PSE
5902033,275,PSE112,112,2017-02-04,2017,1,Protests,Protest with intervention,Police Forces of Palestine (1994-) West Bank,,1,Protesters (Palestine),Hizb Ettahrir Party,6,16,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,Palestine News and Information Agency; AP; Ma'an News Agency,National-International,Palestinian police broke up a rally by an Islamic party protesting against the Palestinian government's handing land over to the Russian Church. Police said officers used tear gas on Saturday to disperse hundreds of protesters and arrested 25 of them in theWest Bankcity of Hebron.,0,1567462431,PSE
6272282,275,PSE104,104,2017-02-03,2017,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Al Burayj,31.4394,34.4031,2,Jordan News Agency,Regional,A Palestinian youth was shot and wounded by an Israeli sniper on Friday east of Breij Refugee Camp in centralGazaStrip when clashes erupted between Palestinian youth and Israeli forces.,0,1572403724,PSE
5820198,275,PSE102,102,2017-02-03,2017,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,2,Palestine News and Information Agency,National,Israeli tanks Thursday fired several shells at open areas north of Beit Lahiya and east of Jabaliya refugee camp in the north of the Gaza Strip. He said tanks stationed on the border with Gaza fired three shells at two locations east of Jabaliya refugee camp and at another location north of Beit Lahiya.,0,1567462220,PSE
5810782,275,PSE107,107,2017-02-03,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Coast of North Gaza,31.5839,34.4659,2,Ma'an News Agency,National,Israeli naval forces opened fire on Palestinian fishing boats off the coast of the northern Gaza Strip Friday morning. Witnesses reported that gunshots were heard early Friday morning in northern Gaza as Israeli boats opened fire at fishermen off the coast of al-Sudaniya. No injuries were reported and fishermen were forced to flee back to shore.,0,1567462209,PSE
5811564,275,PSE105,105,2017-02-03,2017,1,Riots,Violent demonstration,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Ramallah,,Bilin,31.9284,35.0720,1,Ma'an News Agency,National,"Protesters in Bilin marched in solidarity with Palestinian political prisoners in prisons in Israel following the raids in Nafha and Kziot prisons. While Palestinians threw stones at Israeli soldiers during the demonstration,there were no reports of Israeli soldiers responding with ""crowd control"" weapons.",0,1567462210,PSE
5811566,275,PSE108,108,2017-02-03,2017,1,Protests,Protest with intervention,Protesters (Palestine),Popular Committee Against the Wall,6,Military Forces of Israel (2009-),,8,68,Middle East,Palestine,West Bank,Qalqilya,,Kafr Qaddum,32.2216,35.1447,1,Ma'an News Agency,National,"In the village of Kafr Qaddum, tens of Palestinian and international activists suffered from tear gas inhalation after Israeli forces suppressed their weekly march launched in solidarity with Palestinian prisoners who have been the target of Israeliraidsin the prisons of Nafha and Ktziot.",0,1567462210,PSE
5902022,275,PSE103,103,2017-02-03,2017,1,Riots,Mob violence,Military Forces of Israel (2009-),Settlers (Israel),8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Nablus,,Huwwarah,32.1522,35.2567,2,Ma'an News Agency; Palestine News and Information Agency,National,Clashes between Israeli forces and Palestinians took place in Nablus district. Israeli forces shot and injured three Palestinian teenagers and caused dozens other to suffocate during clashes with settlers and Israeli forces on Friday.,0,1567462431,PSE
6231565,275,PSE101,101,2017-02-02,2017,1,Battles,Armed clash,Unidentified Armed Group (Palestine),,3,Police Forces of Israel (2009-),,8,38,Middle East,Palestine,West Bank,Al Quds,,Adam,31.8333,35.2667,1,Arutz Sheva; Times of Israel,Regional,"A female Palestinian rammed into a police car and guard post at the entrance to the town of Adam, north of Jerusalem, Thursday evening, wounding three. Two of the three victims have been identified as police officers, while the third was a guard operating the gate at the entrance to Adam.",0,1572403611,PSE
5811253,275,PSE99,99,2017-02-02,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,North Gaza,,Coast of North Gaza,31.5839,34.4659,2,Ma'an News Agency,National,Israeli naval forces also opened fire on fishermen off the coast of Beit Lahiya in the northern part of the Gaza enclave on Thursday morning.,0,1567462209,PSE
5811009,275,PSE4211,4211,2017-02-02,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Farmers (Palestine),7,78,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,2,Ma'an News Agency,National,Israeli forces opened live fire at Palestinian farmers east of Gaza city. No injuries reported.,0,1567462209,PSE
5810798,275,PSE100,100,2017-02-02,2017,1,Riots,Violent demonstration,Rioters (Israel),Settlers (Israel),5,Police Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Ramallah,,Ofra,31.9167,35.2333,2,Ma'an News Agency,National,"Israeli forces continued the evacuation of Amona on Thursday, breaking into its synagogue, the last building in the illegal outpost where settlers and their supporters remained entrenched after a day ofviolent resistance by settlers and their supporters. Several police officers injured.",0,1567462209,PSE
6232398,275,PSE98,98,2017-02-01,2017,1,Riots,Mob violence,Police Forces of Israel (2009-),,8,Rioters (Israel),Settlers (Israel),5,58,Middle East,Palestine,West Bank,Ramallah,,Ofra,31.9167,35.2333,2,AFP; Jerusalem Post,Regional-International,"Israeli police clashed Wednesday with Jewish settlers resisting the eviction of hardline residents of a wildcat outpost, hours after the government authorised 3,000 new homes in otherWest Banksettlements. 24 police officers, nine civilians lightly injured. Security forces continue operation overnight.",0,1572403612,PSE
5811738,275,PSE95,95,2017-01-31,2017,1,Protests,Peaceful protest,Protesters (Palestine),Committee of Slain Palestinians Families,6,,,0,60,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,1,Ma'an News Agency,National,Dozens of relatives of Palestinians killed during the 2014 Israeli military offensive on the Gaza Strip broke into the office of Palestine TV on Tuesday to appear live on Palestine TV and bring their demands to the attention of the Palestinian Authority.,0,1567462210,PSE
5811488,275,PSE97,97,2017-01-31,2017,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Fishermen (Palestine),7,78,Middle East,Palestine,Gaza Strip,Rafah,,Coast of Rafah,31.3474,34.2226,2,Ma'an News Agency,National,"Israeli navy ships fired in the direction of Gazan fishermen off the coast of Rafah on Tuesday morning, forcing them to sail back to shore. No injuries reported.",0,1567462210,PSE
6075965,275,PSE3223,3223,2017-01-31,2017,1,Explosions/Remote violence,Air/drone strike,Unidentified Armed Group (Israel),,3,,,0,30,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.2870,34.2595,2,Liveuamap,Local partner-New media,"Local sources said that an unidentified drone carried out an airstrike near Rafah, on January 31. Target not reported.",0,1571164569,PSE
5811842,275,PSE96,96,2017-01-31,2017,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,2,Ma'an News Agency,National,Security measures: Israeli military vehicles stationed near the Sufa military post fired towards Palestinian farmers tending their crops between the cities of Khan Yunis and Rafah. No injuries were reported.,0,1567462210,PSE
5811754,275,PSE93,93,2017-01-30,2017,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Jenin,,Jenin,32.4594,35.3009,1,Ma'an News Agency,National,Security sources reported that Israeli forces raided Jenin refugee camp causingclashes with residents.,0,1567462210,PSE
5811252,275,PSE90,90,2017-01-30,2017,1,Riots,Mob violence,Rioters (Israel),Settlers (Israel),5,Civilians (Palestine),,7,57,Middle East,Palestine,West Bank,Nablus,,As Sawiyah,32.0854,35.2578,2,Ma'an News Agency,National,"Israeli settlers injured a Palestinian man while throwing stones at Palestinian vehicles traveling on the main road between the occupiedWest Bankcities of Ramallah and Nablus on Monday afternoon. The man was wounded when Israeli settlers threw stones at his minibus near the village of al-Sawiya, and was taken to a hospital for treatment.",0,1567462209,PSE
5365564,275,PSE89,89,2017-01-30,2017,1,Riots,Mob violence,Military Forces of Israel (2009-),,8,Rioters (Palestine),,5,58,Middle East,Palestine,West Bank,Bethlehem,,Mukhayyam Ayidah,31.7195,35.1986,1,Palestinian News Network,National,"Israeli Forces on Monday evening have stormed the Aida refugee camp, northern Bethlehem, and assaulted residents, eruptingclasheswith the youths. The soldiers detained some of the youths and prevented cars from entering the camp, and attacked the residents using rubber-coated metal bullets and teargas.",0,1561470072,PSE
5811664,275,PSE91,91,2017-01-30,2017,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,West Bank,Ramallah,,Bayta at Tahta,32.1387,35.2837,1,Ma'an News Agency,National,"Movement of forces: Israeli forces on Monday reopened the main entrance to the town of Beita south of Nablus city in the northern occupiedWest Bank,which they had sealed on Thursday evening under the allegations that Palestinian youth used to throw stones at Israeli vehicles in the area.",0,1567462210,PSE
